system,record_id,timestamp,name,email,phone,zip_code,source,campaign,service
crm,CRM0006047,2026-03-17T05:44:00.000000,Eric Koch,eric.koch38@example.net,2102929053,78209,Direct,Direct,Exterior Painting
crm,CRM0010130,2026-03-17T08:33:00.000000,David Francis,davidfrancis@example.org,+1 (726) 535-3578,78240,Google Ads,Search | Minor Remodeling,Minor Remodeling
crm,CRM0011534,2026-03-18T08:31:00.000000,Lauren Meyer,lmeyer@example.net,2102911980,78229,Organic Search,Organic Search,Drywall Repair
crm,CRM0004152,2026-03-18T15:09:00.000000,Warren Tucker,warrentucker@example.com,726 807 2305,78209,Google Ads,Search | Drywall Repair,Drywall Repair
crm,CRM0004570,2026-03-18T15:19:00.000000,Adrian Adams,adrianadams@example.org,726 342 9532,78240,Organic Search,Organic Search,Interior Painting
crm,CRM0002934,2026-03-19T02:02:00.000000,Cynthia Kim,cynthiakim@example.org,210 905 2239,78232,Facebook Ads,Meta | Home Refresh,Exterior Painting
crm,CRM0004100,2026-03-19T11:56:00.000000,Bryan Kramer,bryan.kramer@example.net,(726) 702-2158,78217,Direct,Direct,Interior Painting
crm,CRM0006598,2026-03-20T15:13:00.000000,I. Berry,,2106231613,78217,Google Ads,Search | Interior Painting,Interior Painting
crm,CRM0009433,2026-03-20T20:31:00.000000,Elizabeth Schmidt,elizabeth.schmidt59@example.com,7262864152,78232,Direct,Direct,Exterior Painting
crm,CRM0002210,2026-03-20T21:03:00.000000,Samantha Greene,sgreene@example.com,726-563-0767,78201,Direct,Direct,Drywall Repair
crm,CRM0003985,2026-03-23T06:45:00.000000,Christopher Mcpherson,christophermcpherson@example.net,(726) 594-8329,78213,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0011453,2026-03-23T13:31:00.000000,Elizabeth Fischer,elizabeth.fischer@example.com,+1 (210) 313-9685,78240,Organic Search,Organic Search,Drywall Repair
crm,CRM0008388,2026-03-24T10:44:00.000000,Rachel Brown,rachelbrown@example.net,210 525 8797,78228,Direct,Direct,Exterior Painting
crm,CRM0008219,2026-03-24T19:14:00.000000,Thomas Best,thomas.best@example.com,210 314 9488,78232,,Customer Referral,Exterior Painting
crm,CRM0007723,2026-03-25T14:29:00.000000,Marvin Leonard,marvin.leonard@example.com,+1 (726) 634-6784,78228,Direct,Direct,Interior Painting
crm,CRM0000505,2026-03-25T20:12:00.000000,Kevin Lowery,kevin.lowery@example.org,7268036471,78217,Direct,Direct,Interior Painting
crm,CRM0000259,2026-03-26T20:15:00.000000,Madison Villarreal,madison.vilmarreal@example.net,(726) 82828060,8216,Organic Search,Organic Search,Exterior Painting
crm,CRM0009318,2026-03-27T07:43:00.000000,Sydney Prince,sydneyprince@example.com,(726) 862-8243,78217,Direct,Direct,Minor Remodeling
crm,CRM0005791,2026-03-28T09:09:00.000000,George Johnson,gjohnson@example.org,+1 210 873 2439,78230,Organic Search,Organic Search,Exterior Painting
crm,CRM0012379,2026-03-29T02:53:00.000000,Brandon Rogers,brandon.rogers@example.net,7269791309,78240,Direct,Direct,Interior Painting
crm,CRM0010628,2026-03-30T20:56:00.000000,Robert Clark,robert.clark86@example.com,2107009277,78240,Direct,Direct,Drywall Repair
crm,CRM0007925,2026-03-31T12:21:00.000000,Michael Miller,mmiller@example.org,7266153312,78209,Organic Search,Organic Search,Interior Painting
crm,CRM0006452,2026-03-31T15:59:00.000000,Brandon Joseph,bjoseph@example.com,2104017632,78228,Organic Search,Organic Search,Exterior Painting
crm,CRM0005996,2026-03-31T20:28:00.000000,Kelly White,kwhite@example.com,+1 (210) 598-0613,78209,Organic Search,Organic Search,Drywall Repair
crm,CRM0004887,2026-04-01T11:00:00.000000,Jason Daniels,jason.daniels25@example.org,210-925-9600,78217,Organic Search,Organic Search,Minor Remodeling
crm,CRM0004837,2026-04-01T15:03:00.000000,Christopher Dominguez,christopher.dominguez@example.net,(210) 608-4639,78228,,Property Manager,Interior Painting
crm,CRM0003101,2026-04-01T15:06:00.000000,John Miller,john.miller85@example.org,2106565780,78213,Google Ads,Search | Minor Remodeling,Minor Remodeling
crm,CRM0003392,2026-04-01T22:17:00.000000,John Pierce,john.pierce@example.org,2105324745,78230,Direct,Direct,Exterior Painting
crm,CRM0003010,2026-04-02T00:01:00.000000,Ryan Jones,rjones@example.net,(726) 268-4359,78216,,Realtor Network,Exterior Painting
crm,CRM0010088,2026-04-02T10:30:00.000000,Meagan Moore,meaganmoore@example.com,(210) 271-9899,78240,Direct,Direct,Minor Remodeling
crm,CRM0009248,2026-04-02T11:15:00.000000,Timothy Wyatt,timothy.wyatt19@example.com,2109351531,78216,,Customer Referral,Interior Painting
crm,CRM0001605,2026-04-02T20:20:00.000000,T. Day,fiffany.day52@example.net,120 870 0637,78229,,Search | Minor Remodeling,Minor Remodeling
crm,CRM0002602,2026-04-03T04:02:00.000000,Charles Douglas,charles.douglas94@example.com,726 610 1859,78201,Organic Search,Organic Search,Drywall Repair
crm,CRM0010011,2026-04-03T18:24:00.000000,Daniel Kirby,dkirby@example.net,726-485-1276,78229,Direct,Direct,Interior Painting
crm,CRM0004613,2026-04-04T10:37:00.000000,John Johnson,joohn.johnson11@example.com,205581995,87217,Organic Search,Organic Search,Drywall Repair
crm,CRM0011509,2026-04-04T11:13:00.000000,Brian Logan,blogan@example.org,+1 726 620 2200,78240,,Customer Referral,Exterior Painting
crm,CRM0002462,2026-04-04T19:47:00.000000,Jeffery Ferguson,jefferyferguson@example.com,(210) 985-9097,78230,,Realtor Network,Minor Remodeling
crm,CRM0008351,2026-04-07T01:41:00.000000,Kendra Oconnor,kendra.oconnor65@example.org,(726) 307-1850,78229,Organic Search,Organic Search,Exterior Painting
crm,CRM0001578,2026-04-08T09:30:00.000000,Terri Wilson,terri.wilson40@example.org,+1 (210) 697-3355,78229,Facebook Ads,Meta | Free Estimate,Interior Painting
crm,CRM0005130,2026-04-08T17:55:00.000000,Steven Marshall,smarshall@example.net,7266963536,78229,Facebook Ads,Meta | Home Refresh,Exterior Painting
crm,CRM0001658,2026-04-08T18:47:00.000000,Todd Rodriguez,,7263938202,78201,Organic Search,Organic Search,Drywall Repair
crm,CRM0008893,2026-04-08T18:57:00.000000,Bradley Thomas,bradleythomas@example.net,210-619-8762,78228,,Realtor Network,Drywall Repair
crm,CRM0004980,2026-04-09T08:49:00.000000,Michelle Hicks,mhocks@example.com,76 519 6474,58232,,Local Contractor,Cabinet Painting
crm,CRM0003157,2026-04-09T12:31:00.000000,Alexander Vega,alexander.vega70@example.net,+1 726 359 8177,78217,Direct,Direct,Minor Remodeling
crm,CRM0008250,2026-04-09T16:01:00.000000,Dominic Hamilton,dhamilton@example.com,210-630-7975,78230,Organic Search,Organic Search,Cabinet Painting
crm,CRM0001697,2026-04-10T12:10:00.000000,Devon Chavez,dchavez@example.com,726-898-1211,78217,,Property Manager,Minor Remodeling
crm,CRM0007836,2026-04-10T19:36:00.000000,Joseph Peters,josephpeters@example.com,7262347934,78216,Direct,Direct,Cabinet Painting
crm,CRM0010290,2026-04-11T09:27:00.000000,Ashley Cline,acline@example.net,(726) 690-2702,78228,Organic Search,Organic Search,Drywall Repair
crm,CRM0010291,2026-04-11T09:27:00.000000,Ashley Cline,acline@example.net,726-690-2702,78228,Organic Search,Organic Search,Drywall Repair
crm,CRM0000058,2026-04-12T23:26:00.000000,Margaret Strong,margaretstrong@example.com,726-740-0071,78228,Direct,Direct,Minor Remodeling
crm,CRM0011755,2026-04-13T11:43:00.000000,Evan King,evan.kking@example.net,+1 726 374 1096,7809,Organic Search,Organic Search,Cabinet Painting
crm,CRM0011746,2026-04-13T22:51:00.000000,Joshua Herrera,joshua.herrera@example.org,726 925 9784,78216,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0011476,2026-04-14T17:58:00.000000,Tracey Sandoval,tsandoval@example.net,726-532-2086,78228,Organic Search,Organic Search,Exterior Painting
crm,CRM0004778,2026-04-14T21:10:00.000000,Benjamin Brock,benjamin.brock57@example.com,2107278492,78240,Direct,Direct,Drywall Repair
crm,CRM0007413,2026-04-15T03:10:00.000000,Kelly Williams,keelly.williams@example.net,+1 (210) 616-3772,78230,Facebook Ads,Meta | Seasonal Promo,Drywall Repair
crm,CRM0009663,2026-04-16T03:42:00.000000,Sandra Willis,sandra.willis57@example.org,210 816 2425,78201,,Customer Referral,Minor Remodeling
crm,CRM0002119,2026-04-16T11:46:00.000000,Erik Dudley,erik.dudley@example.org,(210) 809-2976,78229,Direct,Direct,Interior Painting
crm,CRM0002118,2026-04-16T11:46:00.000000,Erik Dudley,erik.dudley@example.org,+1 210 809 2976,78229,Direct,Direct,Interior Painting
crm,CRM0008367,2026-04-17T01:14:00.000000,Rhonda Brewer,rhondabrewer@example.org,2109660020,78213,Facebook Ads,Meta | Seasonal Promo,Exterior Painting
crm,CRM0002952,2026-04-17T19:11:00.000000,Eric Irwin,eric.irwin@example.net,726-461-8189,78240,Direct,Direct,Cabinet Painting
crm,CRM0004951,2026-04-18T19:40:00.000000,Grace Smith,grace.smith@example.org,2108203577,78216,,Customer Referral,Exterior Painting
crm,CRM0003556,2026-04-18T21:11:00.000000,Jeffrey Coleman,jcoleman@example.org,+1 726 567 3769,78230,,Direct,Minor Remodeling
crm,CRM0000382,2026-04-18T23:51:00.000000,Willie Hansen,willie.hansen45@example.com,+1 (726) 680-9704,78230,Organic Search,Organic Search,Cabinet Painting
crm,CRM0002022,2026-04-19T15:39:00.000000,Judith Hayes,judith.hayes@example.net,+1 (726) 857-1621,78213,Direct,Direct,Minor Remodeling
crm,CRM0007899,2026-04-20T12:05:00.000000,John Herman,john.herman79@example.com,726-355-4332,78209,Organic Search,Organic Search,Interior Painting
crm,CRM0001398,2026-04-20T14:50:00.000000,James Pierce,,210-845-1212,78230,Google Ads,Search | Interior Painting,Interior Painting
crm,CRM0003270,2026-04-21T12:30:00.000000,Charles Smith,csmith@example.org,7264124206,78240,Organic Search,Organic Search,Cabinet Painting
crm,CRM0003922,2026-04-21T17:00:00.000000,Gregory Marquez,gregorymarquez@example.com,726 994 6721,78217,Direct,Direct,Drywall Repair
crm,CRM0000850,2026-04-22T15:41:00.000000,Carolyn Pierce,carolynpierce@example.net,7262119681,78232,Organic Search,Organic Search,Cabinet Painting
crm,CRM0004724,2026-04-22T15:45:00.000000,Benjamin Williams,benjamin.williams@example.net,2105717171,78230,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0010742,2026-04-23T13:10:00.000000,Steve Tucker,steve.tucker@example.org,(726) 780-3949,78216,Direct,Direct,Interior Painting
crm,CRM0012468,2026-04-24T04:53:00.000000,David Roberts,,+1 726 658 9046,78201,Organic Search,Organic Search,Exterior Painting
crm,CRM0012467,2026-04-24T04:53:00.000000,David Roberts,,(726) 658-9046,78201,Organic Search,Organic Search,Exterior Painting
crm,CRM0008556,2026-04-24T07:49:00.000000,William Wright,wwright@example.net,726-841-8305,78217,Organic Search,Organic Search,Exterior Painting
crm,CRM0002547,2026-04-24T10:44:00.000000,Karen Walker,kwalker@example.com,726 650 4169,78230,Organic Search,Organic Search,Exterior Painting
crm,CRM0003365,2026-04-24T13:54:00.000000,Jessica Bradley,jessicabraddley@example.com,+1 (210) 4264101,72809,Direct,Direct,Exterior Painting
crm,CRM0002186,2026-04-28T07:49:00.000000,Logan Cummings,logancummings@example.net,210-618-1883,78209,Direct,Direct,Interior Painting
crm,CRM0011296,2026-04-28T11:17:00.000000,Rebecca Henry,rebecca.henry33@example.net,210 462 4925,78209,Direct,Direct,Drywall Repair
crm,CRM0001127,2026-04-28T16:57:00.000000,Susan Gay,susan.gay@example.org,2105503297,78209,Organic Search,Organic Search,Minor Remodeling
crm,CRM0011060,2026-04-29T09:57:00.000000,Michael Lee,,2108177830,78228,,Local Contractor,Exterior Painting
crm,CRM0004970,2026-04-29T12:02:00.000000,Jacob Cox,jacob.cox65@example.org,(210) 298-9323,78232,,Customer Referral,Exterior Painting
crm,CRM0004971,2026-04-29T12:02:00.000000,Jacob Cox,Jacob.cox65@example.org,(210) 298-9323,78232,,Customer Referral,Exterior Painting
crm,CRM0003184,2026-04-29T16:12:00.000000,Jerry Barrett,jerrybarrett@example.com,,78229,,Customer Referral,Interior Painting
crm,CRM0004024,2026-05-01T16:02:00.000000,Craig Waters,Craigwaters@example.net,7268583544,78229,,Local Contractor,Cabinet Painting
crm,CRM0004023,2026-05-01T16:02:00.000000,Craig Waters,craigwaters@example.net,7268583544,78229,,Local Contractor,Cabinet Painting
crm,CRM0008899,2026-05-01T16:54:00.000000,Pamela Galvan,pamela.galvan36@example.org,+1 (726) 418-5585,78217,Direct,Direct,Minor Remodeling
crm,CRM0009686,2026-05-01T23:39:00.000000,William Serrano,william.serrano@example.net,7265152288,78228,Direct,Direct,Cabinet Painting
crm,CRM0000331,2026-05-02T14:25:00.000000,John Gracia,johnn.garcia@example.net,276 972 1659,78230,Direct,Direct,Exterior Painting
crm,CRM0010168,2026-05-02T14:29:00.000000,Charles Hinton,charles.hinton@example.net,(726) 200-7543,78217,Facebook Ads,Meta | Free Estimate,Drywall Repair
crm,CRM0001423,2026-05-03T07:57:00.000000,Christine Long,christine.longg@example.org,,78217,Organic Search,Organic Search,Cabinet Painting
crm,CRM0004690,2026-05-03T10:21:00.000000,Jason Warren,jasonwarren@example.org,7266142826,78213,Organic Search,Organic Search,Drywall Repair
crm,CRM0000254,2026-05-05T07:16:00.000000,Gregory Martin,gregory.martin@example.net,7269848032,78230,,Direct,Exterior Painting
crm,CRM0001169,2026-05-05T13:04:00.000000,Brenda Walsh,brendawalsh@example.org,(210) 332-2341,78229,,Customer Referral,Exterior Painting
crm,CRM0010865,2026-05-05T19:26:00.000000,Michael Wilson,michael.wilson96@example.org,(726) 357-1209,78216,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0011128,2026-05-06T04:51:00.000000,Michelle Schwartz,mschwartz@example.org,7263857076,78217,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0009886,2026-05-07T05:56:00.000000,Daniel Phillips,daniel.phillips@example.com,(726) 991-1601,78230,Organic Search,Organic Search,Exterior Painting
crm,CRM0005144,2026-05-09T04:45:00.000000,Drew Stewart,drew.stewart31@example.org,2103177796,78240,Facebook Ads,Meta | Seasonal Promo,Cabinet Painting
crm,CRM0010990,2026-05-09T20:26:00.000000,Rachael Dixon,rachael.dixon@example.org,+1 (210) 750-4661,78209,Direct,Direct,Interior Painting
crm,CRM0012072,2026-05-12T10:56:00.000000,Matthew Stewart,matthew.stewart@example.com,2102510344,78232,Direct,Direct,Drywall Repair
crm,CRM0008027,2026-05-12T13:37:00.000000,Kaitlin Schmidt,kaitlin.schmidt35@example.com,2102786316,78229,Organic Search,Organic Search,Minor Remodeling
crm,CRM0010301,2026-05-13T11:36:00.000000,Julia Ellison,julia.ellison@example.net,2109146563,78213,Organic Search,Organic Search,Exterior Painting
crm,CRM0003943,2026-05-15T00:01:00.000000,Jackie Harris,jackie.harris@example.com,7267726881,78229,Direct,Direct,Cabinet Painting
crm,CRM0009516,2026-05-15T09:27:00.000000,David Ellis,dellis@example.net,7262986221,78228,Direct,Direct,Exterior Painting
crm,CRM0011411,2026-05-16T10:17:00.000000,Steven Brown,steven.brown51@example.org,7262388314,78213,Direct,Direct,Cabinet Painting
crm,CRM0005508,2026-05-17T06:38:00.000000,Nicole Keller,nicole.keller@example.com,2107446346,78209,Organic Search,Organic Search,Cabinet Painting
crm,CRM0002874,2026-05-17T06:55:00.000000,Kristin Gibson,kristin.gibson@example.com,726 965 7081,78230,Organic Search,Organic Search,Interior Painting
crm,CRM0008910,2026-05-17T14:43:00.000000,Connie Nelson,connienelson@example.com,(726) 654-9890,78201,Direct,Direct,Interior Painting
crm,CRM0008045,2026-05-17T17:40:00.000000,Renee Gross,renee.gross38@example.org,+1 726 827 6415,78209,,Customer Referral,Drywall Repair
crm,CRM0008046,2026-05-17T17:40:00.000000,Renee Gross,renee.gross38@example.org,+1 726 827 6415,78209,,Customer Referral,Drywall Repair
crm,CRM0006067,2026-05-18T08:38:00.000000,Sheila Wright,swright@example.net,2105275996,78213,Direct,Direct,Cabinet Painting
crm,CRM0006062,2026-05-19T10:24:00.000000,Sarah Richardson,srichardson@example.net,210 262 1907,78217,Organic Search,Organic Search,Interior Painting
crm,CRM0006529,2026-05-19T11:29:00.000000,Jessica Hodges,jessica.hodges@example.org,7262412818,78216,Direct,Direct,Exterior Painting
crm,CRM0001845,2026-05-19T13:10:00.000000,Caitlin Small,csmall@example.net,210-592-0086,78229,Organic Search,Organic Search,Exterior Painting
crm,CRM0001118,2026-05-19T21:07:00.000000,Debra Gilmore,dgilmore@example.com,2109086650,78229,,Customer Referral,Interior Painting
crm,CRM0002686,2026-05-20T11:13:00.000000,Rebecca Flores,rebeccaflores@example.org,726 969 7295,78213,Organic Search,Organic Search,Drywall Repair
crm,CRM0011558,2026-05-20T14:23:00.000000,Robert Taylor,robert.taylor25@example.com,7268691212,78229,Direct,Direct,Exterior Painting
crm,CRM0000580,2026-05-21T08:22:00.000000,Michael Barrera,michael.barrera46@example.com,2108203282,78209,Direct,Direct,Exterior Painting
crm,CRM0003551,2026-05-21T20:42:00.000000,Susan Gray,susan.gray@example.com,210 297 8594,78213,Facebook Ads,Meta | Seasonal Promo,Exterior Painting
crm,CRM0001368,2026-05-22T03:34:00.000000,Omar Pitts,omarpitts@example.net,726-661-8597,78229,,Customer Referral,Drywall Repair
crm,CRM0003764,2026-05-22T08:34:00.000000,James Cardenas,james.cardenas@example.com,2109692133,78216,,Local Contractor,Interior Painting
crm,CRM0004917,2026-05-23T00:35:00.000000,Denise Brown,denise.brown@example.org,+1 210 770 3658,78229,Direct,Direct,Interior Painting
crm,CRM0007417,2026-05-23T22:38:00.000000,Brandy Marquez,bmarquez@example.com,7268580625,78216,Organic Search,Organic Search,Exterior Painting
crm,CRM0005954,2026-05-24T06:38:00.000000,Natasha Rice,natasha.rice@example.com,2108298132,78209,Direct,Direct,Interior Painting
crm,CRM0011061,2026-05-24T21:25:00.000000,Tom Green,tom.green@example.org,726 948 2971,78232,,Customer Referral,Cabinet Painting
crm,CRM0001433,2026-05-25T03:12:00.000000,Cody Sanchez,cody.sanchez19@example.com,210 336 9360,78209,Direct,Direct,Minor Remodeling
crm,CRM0005150,2026-05-25T10:08:00.000000,Olivia Martin,olivia.martin47@example.net,726-237-2721,78240,,Customer Referral,Drywall Repair
crm,CRM0003425,2026-05-25T15:06:00.000000,Jenny Black,jblack@example.com,2106000200,78228,Organic Search,Organic Search,Exterior Painting
crm,CRM0005893,2026-05-25T19:34:00.000000,Rachel Watson,rwatson@example.net,+1 (726) 862-0738,78213,,Customer Referral,Cabinet Painting
crm,CRM0009036,2026-05-26T11:42:00.000000,Candice House,canndice.house4@example.org,721 644 5474,78277,Organic Search,Organic Search,Minor Remodeling
crm,CRM0003550,2026-05-26T13:29:00.000000,Amber Walsh,amber.walsh62@example.org,726 635 8758,78229,,Customer Referral,Interior Painting
crm,CRM0007602,2026-05-27T13:31:00.000000,Tiffany Ryan,tryan@example.net,210 807 3259,78213,Direct,Direct,Minor Remodeling
crm,CRM0005745,2026-05-27T18:59:00.000000,Sandra Woods,sandra.woods23@example.org,+1 210 817 7286,78213,,Customer Referral,Interior Painting
crm,CRM0008608,2026-05-27T19:50:00.000000,Emily Stephens,emily.stephens51@example.net,(726) 281-8815,78229,Direct,Direct,Exterior Painting
crm,CRM0003936,2026-05-28T09:31:00.000000,Cheryl Boone,cherylboone@example.net,+1 210 468 5979,78216,Direct,Direct,Interior Painting
crm,CRM0002885,2026-05-28T16:28:00.000000,MARIA JOHNSON,maria.johnson@example.net,726-920-9680,78230,Organic Search,Organic Search,Drywall Repair
crm,CRM0002884,2026-05-28T16:28:00.000000,Maria Johnson,maria.johnson@example.net,726-920-9680,78230,Organic Search,Organic Search,Drywall Repair
crm,CRM0002315,2026-05-28T16:58:00.000000,Austin Rose,austinrose@example.com,726 501 1718,78213,Organic Search,Organic Search,Interior Painting
crm,CRM0012427,2026-05-28T16:59:00.000000,Victor Chambers,victorchambers@example.com,2107919776,78240,Direct,Direct,Interior Painting
crm,CRM0007713,2026-05-28T18:43:00.000000,James Ingram,jingram@example.com,+1 (210) 250-6939,78228,Organic Search,Organic Search,Interior Painting
crm,CRM0007712,2026-05-28T18:43:00.000000,James Ingram,jingram@example.com,+1 (210) 250-6939,78228,Organic Search,Organic Search,Interior Painting
crm,CRM0002955,2026-05-28T20:10:00.000000,John Gonzalez,jgonzalez@example.net,+1 210 679 9333,78230,Direct,Direct,Drywall Repair
crm,CRM0002497,2026-05-29T15:19:00.000000,Dustin Bell,dustinbell@example.com,+1 210 650 7685,78216,,Organic Search,Interior Painting
crm,CRM0001984,2026-05-30T00:47:00.000000,Evan Reyes,ereyes@example.org,210-800-2066,78209,,Direct,Interior Painting
crm,CRM0010721,2026-05-30T03:46:00.000000,Jennifer Baker,jennifer.baker94@example.com,210-523-8961,78232,Direct,Direct,Cabinet Painting
crm,CRM0007877,2026-05-30T18:35:00.000000,Kenneth Greene,kenneth.greene53@example.org,+1 726 777 4875,78232,Organic Search,Organic Search,Exterior Painting
crm,CRM0004607,2026-06-01T19:27:00.000000,Benjamin Campbell,benjamin.campbell@example.com,+1 210 964 8056,78216,Direct,Direct,Exterior Painting
crm,CRM0008447,2026-06-03T08:41:00.000000,Brian Wagner,brianwagner@example.net,210 764 8124,78230,Direct,Direct,Cabinet Painting
crm,CRM0000861,2026-06-03T12:46:00.000000,Angelica Watkins,angelica.watkins@example.net,+1 726 866 7903,78228,Organic Search,Organic Search,Exterior Painting
crm,CRM0006691,2026-06-04T02:14:00.000000,Paula Hall,paulahall@example.net,7263248363,78216,,Local Contractor,Exterior Painting
crm,CRM0005784,2026-06-04T13:18:00.000000,Victoria Hunt,victoriahunt@example.com,+1 (726) 664-6816,78229,Organic Search,Organic Search,Interior Painting
crm,CRM0010336,2026-06-04T13:20:00.000000,John Finley,,,78201,Direct,Direct,Cabinet Painting
crm,CRM0001859,2026-06-04T15:18:00.000000,Anthony Mason,anthony.mason4@example.net,7264473258,78230,,Customer Referral,Minor Remodeling
crm,CRM0001860,2026-06-04T15:18:00.000000,Anthony Mason,anthony.mason4@example.net,726-447-3258,78230,,Customer Referral,Minor Remodeling
crm,CRM0008405,2026-06-05T02:16:00.000000,Jerry Krause,jerry.krause7@example.org,210 219 1780,78228,Direct,Direct,Exterior Painting
crm,CRM0003218,2026-06-08T17:24:00.000000,Sandra Contreras,sandra.contreras@example.net,,78232,Organic Search,Organic Search,Minor Remodeling
crm,CRM0002586,2026-06-09T12:05:00.000000,Jonathan Lyons,jlyons@example.org,+1 210 309 2232,78209,,Customer Referral,Cabinet Painting
crm,CRM0003726,2026-06-10T02:18:00.000000,Regina Hendricks,rhendricks@example.com,2108799404,78228,,Property Manager,Minor Remodeling
crm,CRM0010226,2026-06-10T04:25:00.000000,Donna Koch,donna.koch@example.net,+1 (210) 873-4846,78229,,Customer Referral,Exterior Painting
crm,CRM0010076,2026-06-10T11:57:00.000000,Cynthia Lin,cynthialin@example.net,210 896 4574,78240,,Local Contractor,Drywall Repair
crm,CRM0007412,2026-06-10T14:53:00.000000,Alexander Miller,alexander.miller24@example.org,210-873-5909,78229,Organic Search,Organic Search,Cabinet Painting
crm,CRM0006043,2026-06-11T01:35:00.000000,Michael Gomez,mgomez@example.org,(726) 601-8802,78229,Direct,Direct,Exterior Painting
crm,CRM0005205,2026-06-11T10:56:00.000000,Andrew Miller,amiller@example.net,726-477-4302,78240,Direct,Direct,Minor Remodeling
crm,CRM0005206,2026-06-11T10:56:00.000000,Andrew Miller,amiller@example.net,726-477-4302,78240,Direct,Direct,Minor Remodeling
crm,CRM0010866,2026-06-11T11:30:00.000000,Erik Oneal,erikoneal@example.com,(210) 776-6219,78209,,Customer Referral,Interior Painting
crm,CRM0012273,2026-06-12T11:45:00.000000,Dana Huber,dhuber@example.net,7266555427,78229,Organic Search,Organic Search,Exterior Painting
crm,CRM0011162,2026-06-12T22:57:00.000000,Paul Phillips,pphillips@example.com,(726) 864-3338,78217,Direct,Direct,Drywall Repair
crm,CRM0006797,2026-06-13T19:54:00.000000,Samantha Newman,snewman@example.com,+1 210 444 4328,78209,,Customer Referral,Exterior Painting
crm,CRM0001383,2026-06-15T08:03:00.000000,Cesar Singleton,cesarsingleton@example.com,210 522 1246,78213,,Local Contractor,Exterior Painting
crm,CRM0007431,2026-06-16T23:39:00.000000,Anthony Green,anthonygreen@example.net,210 547 8972,78209,Direct,Direct,Interior Painting
crm,CRM0012399,2026-06-17T15:47:00.000000,Maria Ramos,maria.ramos11@example.org,2104677913,78201,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0000542,2026-06-18T03:25:00.000000,Anthony Sanders,anthony.sanders@example.com,(726) 258-2003,78230,Direct,Direct,Drywall Repair
crm,CRM0011354,2026-06-19T17:38:00.000000,Maria Nguyen,maria.nguhen@example.net,,7821,Direct,Direct,Exterior Painting
crm,CRM0005691,2026-06-20T00:11:00.000000,Nicole Smith,nicole.smith95@example.com,+1 (726) 218-9777,78230,Direct,Direct,Cabinet Painting
crm,CRM0005692,2026-06-20T00:11:00.000000,Nicole Smith,nicole.smith95@example.com,+1 (726) 218-9777,78230,Direct,Direct,Cabinet Painting
crm,CRM0008165,2026-06-20T08:01:00.000000,Eric Stewart,ericstewart@example.org,(210) 780-8986,78216,Organic Search,Organic Search,Exterior Painting
crm,CRM0005250,2026-06-20T12:11:00.000000,E. Jones,elizabeth.jxnes@example.org,+1 210 834 5313,78229,Facebook Ads,Meta | Free Estimate,Exterior Painting
crm,CRM0006456,2026-06-20T14:09:00.000000,Kristin Bradford,kristin.bradford62@example.net,(726) 529-4705,78240,Organic Search,Organic Search,Cabinet Painting
crm,CRM0005955,2026-06-21T06:41:00.000000,Natasha Rice,natasha.rice@example.com,210 829 8132,78209,Direct,Direct,Exterior Painting
crm,CRM0002766,2026-06-21T18:44:00.000000,Kevin Marsh,kevin.marsh@example.net,(726) 668-0283,78209,,Customer Referral,Minor Remodeling
crm,CRM0005014,2026-06-22T20:13:00.000000,David Robertson,david.robertson99@example.com,+1 (210) 538-9883,78217,Google Ads,Search | Exterior Painting,Exterior Painting
crm,CRM0002173,2026-06-24T18:03:00.000000,Sabrina Moore,sabrina.moore74@example.net,+1 (210) 813-7162,78229,Direct,Direct,Minor Remodeling
crm,CRM0005781,2026-06-25T08:28:00.000000,Charles Dixon,cdixon@example.net,+1 (210) 871-1003,78217,,Customer Referral,Interior Painting
crm,CRM0009390,2026-06-25T11:55:00.000000,Manuel Hamilton,mhamilton@example.org,7266569010,78240,Direct,Direct,Interior Painting
crm,CRM0000802,2026-06-25T14:49:00.000000,Zachary Terry,zacharyterry@example.com,210-874-9463,78232,Google Ads,Search | Interior Painting,Interior Painting
crm,CRM0012432,2026-06-25T19:19:00.000000,Nathaniel Rice,nrice@example.com,7266535451,78209,Direct,Direct,Minor Remodeling
crm,CRM0010418,2026-06-25T19:39:00.000000,Roberta Lewis,roberta.lewis@example.net,726 983 7105,78229,,Customer Referral,Drywall Repair
crm,CRM0004438,2026-06-26T13:23:00.000000,Aaron Young,aaron.young7@example.net,726 536 9596,78240,,Customer Referral,Exterior Painting
crm,CRM0009271,2026-06-26T20:33:00.000000,Daniel Obrien,daniel.obrien79@example.com,(726) 245-5520,78216,,Customer Referral,Cabinet Painting
crm,CRM0009691,2026-06-28T13:01:00.000000,Wanda Murillo,wanda.murillo@example.com,+1 210 515 5178,78201,Facebook Ads,Meta | Home Refresh,Exterior Painting
crm,CRM0003328,2026-06-28T15:57:00.000000,Mark Lynch,mark.lynch@example.com,726-557-2786,78230,,Property Manager,Exterior Painting
