marketing_record_id,captured_at,platform,source_label,campaign,name,email,phone,zip_code,service,form_name,landing_page
MKT0007340,2026-02-20T01:51:00.000000,Website Analytics,direct_website,Direct,Lisa Valentine,lisa.valentine66@example.net,(210) 417-8258,78201,Exterior Painting,Website Contact Form,/contact
MKT0007341,2026-04-15T17:35:00.000000,Website Analytics,organic_search,Organic Search,Barbara Johnson,bjohnson@example.net,7267818508,78230,Cabinet Painting,Website Estimate Form,/services
MKT0007342,2026-05-24T20:55:00.000000,Meta,meta_paid,Meta | Home Refresh,Sandra Hunt,sandra.hunt14@example.org,2109862891,78228,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007343,2025-10-11T09:23:00.000000,Website Analytics,organic_search,Organic Search,Nathaniel Mcdaniel,nathanielmcdaniel@example.net,726-601-2086,78229,Minor Remodeling,Website Estimate Form,/services
MKT0007344,2026-01-24T13:06:00.000000,Website Analytics,organic_search,Organic Search,Nathaniel Mcdaniel,nathanielmcdaniel@example.net,7266012086,78229,Cabinet Painting,Website Estimate Form,/services
MKT0007345,2025-08-20T19:23:00.000000,Website Analytics,organic_search,Organic Search,David Johnson,david.johnson@example.net,210-370-0593,78230,Drywall Repair,Website Estimate Form,/services
MKT0007346,2026-04-03T14:15:00.000000,Website Analytics,direct_website,Direct,Jeremy Perez,jperez@example.net,+1 726 353 6652,78216,Exterior Painting,Website Contact Form,/contact
MKT0007347,2025-03-13T18:13:00.000000,Website Analytics,organic_search,Organic Search,Tiffany Orozco,tiffanyorozco@example.net,7266784757,78228,Cabinet Painting,Website Estimate Form,/services
MKT0007348,2025-06-03T21:41:00.000000,Website Analytics,direct_website,Direct,Tiffany Orozco,tiffanyorozco@example.net,+1 726 678 4757,78228,Exterior Painting,Website Contact Form,/contact
MKT0007349,2025-06-28T07:18:00.000000,Website Analytics,direct_website,Direct,Tiffany Orozco,tiffanyorozco@example.net,7266784757,78228,Cabinet Painting,Website Contact Form,/contact
MKT0007350,2025-07-13T11:20:00.000000,Google Ads,google_paid,Search | Exterior Painting,David Ross,davidross@example.org,(210) 939-7698,78213,Exterior Painting,Request an Estimate,/estimate
MKT0007351,2025-05-31T13:21:00.000000,Website Analytics,organic_search,Organic Search,Kathy Miller,kathymiller@example.org,7265557103,78232,Interior Painting,Website Estimate Form,/services
MKT0007352,2025-07-16T08:51:00.000000,Google Ads,google_paid,Search | Exterior Painting,Brenda Walsh,brenda.walsh@example.net,7267975209,78232,Exterior Painting,Request an Estimate,/estimate
MKT0007353,2025-05-22T12:50:00.000000,Website Analytics,organic_search,Organic Search,Carl Elliott,carl.elliott29@example.net,2102875242,78232,Exterior Painting,Website Estimate Form,/services
MKT0007354,2025-11-10T17:17:00.000000,Google Ads,google_paid,Search | Cabinet Painting,S. Swanson,sally.swanson78@example.org,726-276-9891,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0007355,2025-01-30T15:48:00.000000,Meta,meta_paid,Meta | Home Refresh,Michelle Brown,michelle.brown7639@example.com,2106656141,78213,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007356,2025-05-03T20:50:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Brent Ramirez,brent.ramirez66@example.com,,78230,Minor Remodeling,Meta Lead Form,/painting-offer
MKT0007357,2025-09-13T11:00:00.000000,Website Analytics,direct_website,Direct,Brent Ramirez,brent.ramirez66@example.com,210-370-1896,78230,Minor Remodeling,Website Contact Form,/contact
MKT0007358,2026-02-06T14:27:00.000000,Website Analytics,direct_website,Direct,John Henry,john.henry@example.com,+1 726 591 7318,78209,Exterior Painting,Website Contact Form,/contact
MKT0007359,2026-02-06T14:35:00.000000,Website Analytics,direct_website,Direct,John Henry,john.henry@example.com,+1 726 591 7318,78209,Exterior Painting,Website Contact Form,/contact
MKT0007360,2026-05-09T00:38:00.000000,Website Analytics,direct_website,Direct,John Henry,john.henry@example.com,7265917318,78209,Interior Painting,Website Contact Form,/contact
MKT0007361,2026-03-29T18:33:00.000000,Google Ads,google_paid,Search | Interior Painting,Kevin Simon,kevin.simon42@example.org,+1 726 896 3950,78230,Interior Painting,Request an Estimate,/estimate
MKT0007362,2026-04-20T17:15:00.000000,Meta,meta_paid,Meta | Free Estimate,Michael Johnson,michael.johnson45@example.com,2103876055,78213,Interior Painting,Meta Lead Form,/painting-offer
MKT0007363,2025-02-28T11:57:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Travis Douglas,tdouglas@example.com,(210) 548-2259,78229,Cabinet Painting,Request an Estimate,/estimate
MKT0007364,2025-02-08T20:51:00.000000,Website Analytics,organic_search,Organic Search,Deborah Jackson,deborahjackson@example.com,7267302768,78209,Interior Painting,Website Estimate Form,/services
MKT0007365,2026-01-07T21:13:00.000000,Website Analytics,organic_search,Organic Search,Julie Jones,julie.jones7647@example.net,(726) 933-2892,78228,Drywall Repair,Website Estimate Form,/services
MKT0007366,2025-09-24T22:57:00.000000,Website Analytics,organic_search,Organic Search,Joyce Espinoza,joyce.espinoza94@example.com,2106838213,78240,Exterior Painting,Website Estimate Form,/services
MKT0007367,2026-03-09T09:12:00.000000,Website Analytics,direct_website,Direct,Kevin Gray,kevin.gray@example.org,726-942-0830,78216,Drywall Repair,Website Contact Form,/contact
MKT0007368,2025-05-15T18:11:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Vanessa Scott,vscott@example.net,7265316284,78209,Minor Remodeling,Request an Estimate,/estimate
MKT0007369,2026-04-08T19:37:00.000000,Website Analytics,organic_search,Organic Search,Vanessa Scott,vscott@example.net,7265316284,78209,Interior Painting,Website Estimate Form,/services
MKT0007370,2026-06-04T18:04:00.000000,Google Ads,google_paid,Search | Cabinet Painting,David Barron,david.barron61@example.net,7262116861,78213,Cabinet Painting,Request an Estimate,/estimate
MKT0007371,2026-05-11T09:05:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Jonathan Beard,jonathan.beard36@example.org,7265116029,78209,Cabinet Painting,Request an Estimate,/estimate
MKT0007372,2026-03-10T17:51:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Marc Lee,marclee@example.org,2109448724,78201,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007373,2025-06-16T23:14:00.000000,Google Ads,google_paid,Search | Interior Painting,Joseph Gonzales,joseph.gonzales16@example.org,(210) 848-1891,78209,Interior Painting,Request an Estimate,/estimate
MKT0007374,2025-12-17T04:16:00.000000,Website Analytics,organic_search,Organic Search,Claudia Scott,claudia.scott@example.com,2106964937,78230,Exterior Painting,Website Estimate Form,/services
MKT0007375,2026-02-27T06:16:00.000000,Google Ads,google_paid,Search | Exterior Painting,Claudia Scott,claudia.scott@example.com,2106964937,78230,Exterior Painting,Request an Estimate,/estimate
MKT0007376,2025-03-18T17:29:00.000000,Google Ads,google_paid,Search | Drywall Repair,John Jackson,john.jackson7659@example.com,7268889769,78209,Drywall Repair,Request an Estimate,/estimate
MKT0007377,2025-07-15T06:52:00.000000,Website Analytics,organic_search,Organic Search,John Jackson,john.jackson7659@example.com,+1 726 888 9769,78209,Interior Painting,Website Estimate Form,/services
MKT0007378,2025-01-29T09:41:00.000000,Meta,meta_paid,Meta | Home Refresh,Sheila Carter,sheilacarter@example.net,726-406-0308,78232,Drywall Repair,Meta Lead Form,/painting-offer
MKT0007379,2026-04-10T02:51:00.000000,Google Ads,google_paid,Search | Exterior Painting,A. Valdez,avaldez@example.org,2105345702,78201,Exterior Painting,Request an Estimate,/estimate
MKT0007380,2026-04-29T14:24:00.000000,Meta,meta_paid,Meta | Home Refresh,Jessica Hudson,jessica.hudson38@example.net,7267027254,78217,Interior Painting,Meta Lead Form,/painting-offer
MKT0007381,2025-10-22T11:15:00.000000,Google Ads,google_paid,Search | Interior Painting,Eugene Miller,emiller@example.org,7265180447,78216,Interior Painting,Request an Estimate,/estimate
MKT0007382,2025-05-06T16:48:00.000000,Meta,meta_paid,Meta | Home Refresh,Michelle Thompson,michelle.thompson@example.org,+1 726 476 5479,78228,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007383,2025-04-11T16:38:00.000000,Meta,meta_paid,Meta | Home Refresh,Julie Hunt,julie.hunt28@example.org,2108736643,78232,Interior Painting,Meta Lead Form,/painting-offer
MKT0007384,2025-05-28T12:57:00.000000,Google Ads,google_paid,Search | Interior Painting,Shannon Jones,shannonjones@example.com,7267604200,78232,Interior Painting,Request an Estimate,/estimate
MKT0007385,2025-12-27T12:55:00.000000,Website Analytics,direct_website,Direct,Benjamin Reynolds,benjaminreynolds@example.org,2102387927,78230,Exterior Painting,Website Contact Form,/contact
MKT0007386,2026-01-15T09:45:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Emily Smith,emilysmith@example.net,726-391-5770,78217,Cabinet Painting,Request an Estimate,/estimate
MKT0007387,2025-05-16T18:18:00.000000,Google Ads,google_paid,Search | Exterior Painting,Sarah Mayer,sarah.mayer24@example.com,(210) 494-4329,78209,Exterior Painting,Request an Estimate,/estimate
MKT0007388,2025-11-20T05:15:00.000000,Website Analytics,direct_website,Direct,Sarah Mayer,sarah.mayer24@example.com,2104944329,78209,Exterior Painting,Website Contact Form,/contact
MKT0007389,2025-11-20T05:25:00.000000,Website Analytics,direct_website,Direct,Sarah Mayer,sarah.mayer24@example.com,2104944329,78209,Exterior Painting,Website Contact Form,/contact
MKT0007390,2025-09-11T11:28:00.000000,Website Analytics,direct_website,Direct,Sandra Bailey,sandrabailey@example.org,+1 726 841 3528,78232,Interior Painting,Website Contact Form,/contact
MKT0007391,2026-03-18T11:02:00.000000,Website Analytics,organic_search,Organic Search,Sandra Bailey,sandrabailey@example.org,7268413528,78232,Minor Remodeling,Website Estimate Form,/services
MKT0007392,2025-12-21T22:01:00.000000,Website Analytics,organic_search,Organic Search,Tammy Smith,tammy.smith@example.com,(210) 558-8992,78240,Cabinet Painting,Website Estimate Form,/services
MKT0007393,2026-01-06T19:53:00.000000,Website Analytics,organic_search,Organic Search,Diana James,,+1 210 647 8700,78229,Cabinet Painting,Website Estimate Form,/services
MKT0007394,2026-06-29T09:04:00.000000,Meta,meta_paid,Meta | Home Refresh,Andrew Mason,andrew.mason44@example.net,7269997902,78230,Interior Painting,Meta Lead Form,/painting-offer
MKT0007395,2025-07-06T08:16:00.000000,Google Ads,google_paid,Search | Drywall Repair,Julie Riley,julie.riley@example.net,7266739354,78209,Drywall Repair,Request an Estimate,/estimate
MKT0007396,2025-07-28T22:14:00.000000,Google Ads,google_paid,Search | Exterior Painting,Kelly Savage,kellysavage@example.org,2103311405,78232,Exterior Painting,Request an Estimate,/estimate
MKT0007397,2026-04-15T07:12:00.000000,Google Ads,google_paid,Search | Interior Painting,Jennifer Burton,jennifer.burton@example.com,7266077200,78228,Interior Painting,Request an Estimate,/estimate
MKT0007398,2026-04-01T22:49:00.000000,Website Analytics,direct_website,Direct,Cynthia Miranda,cynthia.miranda@example.com,7268579701,78240,Exterior Painting,Website Contact Form,/contact
MKT0007399,2025-03-18T23:33:00.000000,Google Ads,google_paid,Search | Exterior Painting,Melissa Blackburn,melissa.blackburn@example.com,726-831-2185,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007400,2025-03-18T23:39:00.000000,Google Ads,google_paid,Search | Exterior Painting,Melissa Blackburn,melissa.blackburn@example.com,726-831-2185,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007401,2025-09-16T17:40:00.000000,Website Analytics,organic_search,Organic Search,Melissa Blackburn,melissa.blackburn@example.com,7268312185,78229,Minor Remodeling,Website Estimate Form,/services
MKT0007402,2026-01-30T14:30:00.000000,Website Analytics,direct_website,Direct,melissa blackburn,melissa.blackburn@example.com,7268312185,78229,Cabinet Painting,Website Contact Form,/contact
MKT0007403,2025-05-12T16:34:00.000000,Website Analytics,direct_website,Direct,Olivia Taylor,olivia.taylor@example.net,2109279515,78230,Minor Remodeling,Website Contact Form,/contact
MKT0007404,2026-01-12T19:57:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Olivia Taylor,olivia.taylor@example.net,2109279515,78230,Cabinet Painting,Request an Estimate,/estimate
MKT0007405,2026-04-07T04:31:00.000000,Google Ads,google_paid,Search | Exterior Painting,Sean Jackson,sean.jackson26@example.org,7266862031,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007406,2025-03-13T22:58:00.000000,Google Ads,google_paid,Search | Drywall Repair,Michael White,mwhite@example.net,7265599999,78201,Drywall Repair,Request an Estimate,/estimate
MKT0007407,2026-01-30T13:29:00.000000,Google Ads,google_paid,Search | Interior Painting,Allen Short,allen.short@example.org,210-322-2783,78228,Interior Painting,Request an Estimate,/estimate
MKT0007408,2025-06-29T09:57:00.000000,Website Analytics,organic_search,Organic Search,Jason Long,jasonlong@example.net,7268732447,78217,Drywall Repair,Website Estimate Form,/services
MKT0007409,2026-03-22T14:28:00.000000,Website Analytics,direct_website,Direct,Jason Long,jasonlong@example.net,7268732447,78217,Exterior Painting,Website Contact Form,/contact
MKT0007410,2026-05-29T11:15:00.000000,Website Analytics,organic_search,Organic Search,Michael Peterson,michaelpeterson@example.net,(726) 227-4284,78217,Cabinet Painting,Website Estimate Form,/services
MKT0007411,2025-12-20T08:14:00.000000,Website Analytics,organic_search,Organic Search,Julie Walls,julie.walls63@example.com,2102191651,78201,Cabinet Painting,Website Estimate Form,/services
MKT0007412,2026-04-22T05:08:00.000000,Website Analytics,direct_website,Direct,Julie Walls,julie.walls63@example.com,2102191651,78201,Interior Painting,Website Contact Form,/contact
MKT0007413,2026-05-22T11:03:00.000000,Website Analytics,direct_website,Direct,Benjamin Bishop,benjamin.bishop@example.com,+1 210 904 6949,78201,Exterior Painting,Website Contact Form,/contact
MKT0007414,2025-01-25T14:33:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Erik Murray,erik.murray22@example.com,7263053838,78229,Interior Painting,Meta Lead Form,/painting-offer
MKT0007415,2025-03-15T05:59:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Derek Powell,,2108715816,78228,Drywall Repair,Meta Lead Form,/painting-offer
MKT0007416,2025-06-30T07:05:00.000000,Website Analytics,organic_search,Organic Search,Derek Powell,derek.powell16@example.com,210-871-5816,78228,Exterior Painting,Website Estimate Form,/services
MKT0007417,2025-11-26T21:40:00.000000,Website Analytics,organic_search,Organic Search,Crystal Holmes,crystal.holmes@example.org,2109132068,78201,Cabinet Painting,Website Estimate Form,/services
MKT0007418,2026-04-21T15:17:00.000000,Website Analytics,direct_website,Direct,Jennifer Baker,jennifer.baker94@example.com,2105238961,78232,Exterior Painting,Website Contact Form,/contact
MKT0007419,2025-09-12T12:24:00.000000,Google Ads,google_paid,Search | Interior Painting,Stephen Reeves,stephen.reeves@example.com,2109409096,78230,Interior Painting,Request an Estimate,/estimate
MKT0007420,2025-09-23T03:23:00.000000,Website Analytics,organic_search,Organic Search,Melvin Crawford,melvin.crawford@example.com,2104042245,78201,Interior Painting,Website Estimate Form,/services
MKT0007421,2025-01-28T11:54:00.000000,Google Ads,google_paid,Search | Drywall Repair,Christine Johnson,christine.johnson42@example.net,7269820857,78232,Drywall Repair,Request an Estimate,/estimate
MKT0007422,2025-06-21T08:51:00.000000,Website Analytics,organic_search,Organic Search,Christine Johnson,christine.johnson42@example.net,7269820857,78232,Minor Remodeling,Website Estimate Form,/services
MKT0007423,2025-08-30T07:40:00.000000,Website Analytics,organic_search,Organic Search,Amanda Rosales,arosales@example.org,2108732297,78228,Cabinet Painting,Website Estimate Form,/services
MKT0007424,2025-10-29T17:14:00.000000,Website Analytics,direct_website,Direct,Michael Davis,michael.davis@example.net,+1 726 612 3051,78232,Drywall Repair,Website Contact Form,/contact
MKT0007425,2026-05-19T11:54:00.000000,Google Ads,google_paid,Search | Cabinet Painting,Rebecca Rivera,rrivera@example.com,(210) 979-5209,78213,Cabinet Painting,Request an Estimate,/estimate
MKT0007426,2026-06-16T17:29:00.000000,Website Analytics,organic_search,Organic Search,Kenneth Mora,kmora@example.net,7264581134,78217,Exterior Painting,Website Estimate Form,/services
MKT0007427,2025-08-13T17:38:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Robert Fuller,rfuller@example.com,2108124547,78228,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0007428,2026-01-01T20:35:00.000000,Website Analytics,organic_search,Organic Search,Robert Fuller,rfuller@example.com,(210) 812-4547,78228,Interior Painting,Website Estimate Form,/services
MKT0007429,2025-09-03T16:27:00.000000,Google Ads,google_paid,Search | Exterior Painting,Jonathan Long,jonathan.long@example.net,2104028322,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007430,2025-08-04T09:39:00.000000,Meta,meta_paid,Meta | Home Refresh,Jeremy Sandoval,jeremy.sandoval@example.org,7268710008,78213,Interior Painting,Meta Lead Form,/painting-offer
MKT0007431,2025-10-23T22:26:00.000000,Google Ads,google_paid,Search | Drywall Repair,Jeremy Sandoval,jeremy.sandoval@example.org,7268710008,78213,Drywall Repair,Request an Estimate,/estimate
MKT0007432,2026-04-08T11:58:00.000000,Website Analytics,organic_search,Organic Search,Fred Adkins,fred.adkins@example.net,210-472-8748,78232,Exterior Painting,Website Estimate Form,/services
MKT0007433,2025-08-19T09:09:00.000000,Google Ads,google_paid,Search | Interior Painting,Roger Watkins,rogerwatkins@example.net,2104077387,78229,Interior Painting,Request an Estimate,/estimate
MKT0007434,2025-06-23T08:29:00.000000,Google Ads,google_paid,Search | Interior Painting,Gwendolyn Chung,gwendolyn.chung87@example.com,2109893578,78217,Interior Painting,Request an Estimate,/estimate
MKT0007435,2025-04-16T10:57:00.000000,Google Ads,google_paid,Search | Exterior Painting,Michael Estrada,michael.estrada71@example.org,2103708842,78201,Exterior Painting,Request an Estimate,/estimate
MKT0007436,2026-01-14T02:13:00.000000,Website Analytics,direct_website,Direct,Michael Estrada,michael.estrada71@example.org,2103708842,78201,Interior Painting,Website Contact Form,/contact
MKT0007437,2026-05-14T12:23:00.000000,Meta,meta_paid,Meta | Free Estimate,James Pugh,jpugh@example.com,7269074977,78209,Drywall Repair,Meta Lead Form,/painting-offer
MKT0007438,2025-07-20T12:29:00.000000,Google Ads,google_paid,Search | Exterior Painting,Ryan Hernandez,ryanhernandez@example.net,+1 210 363 3048,78229,Exterior Painting,Request an Estimate,/estimate
MKT0007439,2025-11-25T02:09:00.000000,Website Analytics,organic_search,Organic Search,Ryan Hernandez,ryanhernandez@example.net,2103633048,78229,Interior Painting,Website Estimate Form,/services
MKT0007440,2025-04-14T16:49:00.000000,Google Ads,google_paid,Search | Drywall Repair,Tyler Crawford,tyler.crawford57@example.org,7266084296,78209,Drywall Repair,Request an Estimate,/estimate
MKT0007441,2025-07-02T11:31:00.000000,Website Analytics,direct_website,Direct,Cindy Griffin,cindy.griffin@example.org,210-922-4934,78209,Exterior Painting,Website Contact Form,/contact
MKT0007442,2026-03-09T11:32:00.000000,Website Analytics,organic_search,Organic Search,Nicole Jackson,nicole.jackson46@example.com,7262415601,78213,Interior Painting,Website Estimate Form,/services
MKT0007443,2026-04-02T02:55:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Veronica Morris,veronica.morris86@example.net,7266008222,78217,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007444,2025-03-03T00:16:00.000000,Google Ads,google_paid,Search | Drywall Repair,Leslie Williams,leslie.williams@example.com,,78230,Drywall Repair,Request an Estimate,/estimate
MKT0007445,2025-08-04T15:05:00.000000,Meta,meta_paid,Meta | Free Estimate,Megan James,megan.james6@example.net,+1 726 230 0662,78213,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007446,2025-10-13T11:11:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Megan James,,7262300662,78213,Minor Remodeling,Request an Estimate,/estimate
MKT0007447,2026-05-21T04:30:00.000000,Google Ads,google_paid,Search | Interior Painting,Katherine Dennis,katherine.dennis52@example.net,2102177906,78230,Interior Painting,Request an Estimate,/estimate
MKT0007448,2025-11-03T11:06:00.000000,Website Analytics,organic_search,Organic Search,Michelle Schneider,mschneider@example.net,7266560365,78216,Exterior Painting,Website Estimate Form,/services
MKT0007449,2025-04-10T18:33:00.000000,Google Ads,google_paid,Search | Interior Painting,Brian Santos,briansantos@example.org,7267576348,78240,Interior Painting,Request an Estimate,/estimate
MKT0007450,2025-07-07T15:52:00.000000,Meta,meta_paid,Meta | Home Refresh,Taylor Torres,ttorres@example.com,726-982-5155,78240,Cabinet Painting,Meta Lead Form,/painting-offer
MKT0007451,2025-07-25T11:00:00.000000,Google Ads,google_paid,Search | Exterior Painting,Larry Park,larry.park61@example.net,7265733744,78213,Exterior Painting,Request an Estimate,/estimate
MKT0007452,2025-07-25T11:02:00.000000,Google Ads,google_paid,Search | Exterior Painting,Larry Park,larry.park61@example.net,7265733744,78213,Exterior Painting,Request an Estimate,/estimate
MKT0007453,2025-08-19T20:31:00.000000,Google Ads,google_paid,Search | Interior Painting,Larry Park,larry.park61@example.net,7265733744,78213,Interior Painting,Request an Estimate,/estimate
MKT0007454,2025-08-29T03:50:00.000000,Website Analytics,organic_search,Organic Search,Larry Johnson,larry.johnson@example.org,7262336562,78217,Cabinet Painting,Website Estimate Form,/services
MKT0007455,2025-12-01T22:29:00.000000,Google Ads,google_paid,Search | Interior Painting,James Reid,jamesreid@example.net,7266011492,78201,Interior Painting,Request an Estimate,/estimate
MKT0007456,2026-04-27T04:33:00.000000,Website Analytics,direct_website,Direct,James Reid,jamesreid@example.net,7266011492,78201,Interior Painting,Website Contact Form,/contact
MKT0007457,2025-08-01T13:09:00.000000,Meta,meta_paid,Meta | Home Refresh,Juan Shepherd,juan.shepherd@example.net,210-368-2154,78216,Interior Painting,Meta Lead Form,/painting-offer
MKT0007458,2025-10-12T07:33:00.000000,Website Analytics,direct_website,Direct,Juan Shepherd,juan.shepherd@example.net,2103682154,78216,Exterior Painting,Website Contact Form,/contact
MKT0007459,2026-04-29T13:57:00.000000,Google Ads,google_paid,Search | Interior Painting,Travis Little,travislittle@example.com,7262456526,78230,Interior Painting,Request an Estimate,/estimate
MKT0007460,2025-05-04T12:43:00.000000,Website Analytics,organic_search,Organic Search,Courtney Stevenson,courtney.stevenson40@example.net,+1 726 308 2151,78228,Interior Painting,Website Estimate Form,/services
MKT0007461,2025-03-27T16:22:00.000000,Website Analytics,direct_website,Direct,Darius Gamble,darius.gamble@example.com,7266861784,78230,Cabinet Painting,Website Contact Form,/contact
MKT0007462,2025-11-02T02:12:00.000000,Website Analytics,direct_website,Direct,D. Gamble,darius.gamble@example.com,7266861784,78230,Interior Painting,Website Contact Form,/contact
MKT0007463,2025-07-08T18:12:00.000000,Website Analytics,organic_search,Organic Search,Karen Wood,kwood@example.com,7265878636,78209,Interior Painting,Website Estimate Form,/services
MKT0007464,2025-04-17T07:46:00.000000,Google Ads,google_paid,Search | Exterior Painting,Frank Kelley,frankkelley@example.net,210-422-1694,78209,Exterior Painting,Request an Estimate,/estimate
MKT0007465,2026-04-02T05:56:00.000000,Meta,meta_paid,Meta | Free Estimate,Brianna Ross,brianna.ross@example.org,7268605408,78229,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007466,2026-06-17T18:40:00.000000,Website Analytics,organic_search,Organic Search,Nicole Austin,nicole.austin55@example.org,(210) 917-4714,78228,Interior Painting,Website Estimate Form,/services
MKT0007467,2025-11-29T07:35:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Joseph Simon,josephsimon@example.com,7262116954,78209,Interior Painting,Meta Lead Form,/painting-offer
MKT0007468,2026-01-13T16:39:00.000000,Website Analytics,organic_search,Organic Search,Brenda West,brenda.west61@example.org,(210) 342-1343,78229,Drywall Repair,Website Estimate Form,/services
MKT0007469,2025-07-09T23:02:00.000000,Website Analytics,organic_search,Organic Search,Crystal Nixon,crystal.nixon10@example.net,+1 210 732 9429,78229,Interior Painting,Website Estimate Form,/services
MKT0007470,2025-09-18T16:22:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Christopher Hoffman,christopher.hoffman34@example.com,+1 210 470 5370,78229,Minor Remodeling,Request an Estimate,/estimate
MKT0007471,2026-05-23T12:58:00.000000,Website Analytics,organic_search,Organic Search,Laura Payne,laura.payne@example.org,+1 210 549 5133,78213,Interior Painting,Website Estimate Form,/services
MKT0007472,2025-05-18T08:24:00.000000,Meta,meta_paid,Meta | Free Estimate,Christina White,cwhite@example.net,7262373858,78216,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007473,2026-04-11T01:51:00.000000,Website Analytics,direct_website,Direct,Christina White,cwhite@example.net,7262373858,78216,Cabinet Painting,Website Contact Form,/contact
MKT0007474,2025-11-10T10:09:00.000000,Google Ads,google_paid,Search | Interior Painting,Monica Bishop,monicabishop@example.org,7262007414,78201,Interior Painting,Request an Estimate,/estimate
MKT0007475,2026-05-01T03:54:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Christopher Newton,cnewton@example.com,2104713005,78240,Exterior Painting,Meta Lead Form,/painting-offer
MKT0007476,2026-05-20T14:52:00.000000,Website Analytics,organic_search,Organic Search,Gary Bowman,gary.bowman@example.com,726-865-4636,78232,Minor Remodeling,Website Estimate Form,/services
MKT0007477,2025-05-28T17:47:00.000000,Website Analytics,organic_search,Organic Search,Michelle Vance,michelle.vance65@example.net,7266909523,78228,Cabinet Painting,Website Estimate Form,/services
MKT0007478,2025-01-09T11:31:00.000000,Google Ads,google_paid,Search | Minor Remodeling,Kathy Wong,kwong@example.net,726-475-9152,78213,Minor Remodeling,Request an Estimate,/estimate
MKT0007479,2025-10-10T10:46:00.000000,Google Ads,google_paid,Search | Interior Painting,Roberto Hill,rhill@example.net,(726) 723-7031,78201,Interior Painting,Request an Estimate,/estimate
MKT0007480,2026-06-09T13:16:00.000000,Google Ads,google_paid,Search | Interior Painting,James Roberts,jamesroberts@example.com,2109266749,78229,Interior Painting,Request an Estimate,/estimate
MKT0007481,2025-07-18T23:16:00.000000,Google Ads,google_paid,Search | Drywall Repair,Danielle Gonzalez,daniellegonzalez@example.org,(210) 400-7158,78201,Drywall Repair,Request an Estimate,/estimate
MKT0007482,2026-04-02T14:34:00.000000,Website Analytics,organic_search,Organic Search,Ryan Valencia,rvalencia@example.net,+1 210 852 3282,78240,Drywall Repair,Website Estimate Form,/services
MKT0007483,2025-04-10T11:13:00.000000,Website Analytics,organic_search,Organic Search,Deborah Hutchinson,deborah.hutchinson1@example.org,2102090426,78216,Minor Remodeling,Website Estimate Form,/services
MKT0007484,2026-06-25T18:55:00.000000,Google Ads,google_paid,Search | Exterior Painting,Travis Parrish,tparrish@example.org,2104963802,78213,Exterior Painting,Request an Estimate,/estimate
MKT0007485,2025-10-30T17:40:00.000000,Google Ads,google_paid,Search | Interior Painting,Sherri Lamb,sherri.lamb@example.org,7269527665,78240,Interior Painting,Request an Estimate,/estimate
MKT0007486,2025-08-08T12:44:00.000000,Meta,meta_paid,Meta | Seasonal Promo,Damon Sutton,dsutton@example.net,2107125608,78209,Interior Painting,Meta Lead Form,/painting-offer
MKT0007487,2026-01-10T19:11:00.000000,Google Ads,google_paid,Search | Exterior Painting,samantha horton,shorton@example.org,210-386-7834,78240,Exterior Painting,Request an Estimate,/estimate
MKT0007488,2026-06-29T17:40:00.000000,Google Ads,google_paid,Search | Drywall Repair,Lindsay Gibson,lindsaygibson@example.net,7265503375,78216,Drywall Repair,Request an Estimate,/estimate
MKT0007489,2025-05-29T11:56:00.000000,Website Analytics,organic_search,Organic Search,John Green,johngreen@example.org,(726) 695-8686,78230,Exterior Painting,Website Estimate Form,/services
MKT0007490,2025-08-09T21:58:00.000000,Google Ads,google_paid,Search | Interior Painting,Jack Lewis,jlewis@example.net,210-207-8199,78240,Interior Painting,Request an Estimate,/estimate
MKT0007491,2025-12-12T04:32:00.000000,Website Analytics,direct_website,Direct,Jack Lewis,jlewis@example.net,210-207-8199,78240,Cabinet Painting,Website Contact Form,/contact
